0,0,0
0,0,-2.809389312e-05
0,0,-0.00011147476992
0,0,-0.00024879958272
0,0,-0.00043873615872
0,0,-0.0006799632
0,0,-0.00097117028352
0,0,-0.00131105786112
0,0,-0.00169833725952
0,0,-0.00213173068032
0,0,-0.0026099712
0,0,-0.00313180276992
0,0,-0.00369598021632
0,0,-0.00430126924032
0,0,-0.00494644641792
0,0,-0.0056302992
0,0,-0.00635162591232
0,0,-0.00710923575552
0,0,-0.00790194880512
0,0,-0.00872859601152
0,0,-0.0095880192
0,0,-0.01047907107072
0,0,-0.01140061519872
0,0,-0.01235152603392
0,0,-0.01333068890112
0,0,-0.014337
0,0,-0.01536936640512
0,0,-0.01642670606592
0,0,-0.01750794780672
0,0,-0.01861203132672
0,0,-0.0197379072
0,0,-0.02088453687552
0,0,-0.02205089267712
0,0,-0.02323595780352
0,0,-0.02443872632832
0,0,-0.0256582032
0,0,-0.02689340424192
0,0,-0.02814335615232
0,0,-0.02940709650432
0,0,-0.03068367374592
0,0,-0.0319721472
0,0,-0.03327158706432
0,0,-0.03458107441152
0,0,-0.03589970118912
0,0,-0.03722657021952
0,0,-0.0385607952
0,0,-0.03990150070272
0,0,-0.04124782217472
0,0,-0.04259890593792
0,0,-0.04395390918912
0,0,-0.045312
0,0,-0.04667235731712
0,0,-0.04803417096192
0,0,-0.04939664163072
0,0,-0.05075898089472
0,0,-0.0521204112
0,0,-0.05348016586752
0,0,-0.05483748909312
0,0,-0.05619163594752
0,0,-0.05754187237632
0,0,-0.0588874752
0,0,-0.06022773211392
0,0,-0.06156194168832
0,0,-0.06288941336832
0,0,-0.06420946747392
0,0,-0.0655214352
0,0,-0.06682465861632
0,0,-0.06811849066752
0,0,-0.06940229517312
0,0,-0.07067544682752
0,0,-0.0719373312
0,0,-0.07318734473472
0,0,-0.07442489475072
0,0,-0.07564939944192
0,0,-0.07686028787712
0,0,-0.078057
0,0,-0.07923898662912
0,0,-0.08040570945792
0,0,-0.08155664105472
0,0,-0.08269126486272
0,0,-0.0838090752
0,0,-0.08490957725952
0,0,-0.08599228710912
0,0,-0.08705673169152
0,0,-0.08810244882432
0,0,-0.0891289872
0,0,-0.09013590638592
0,0,-0.09112277682432
0,0,-0.09208917983232
0,0,-0.09303470760192
0,0,-0.0939589632
0,0,-0.09486156056832
0,0,-0.09574212452352
0,0,-0.09660029075712
0,0,-0.09743570583552
0,0,-0.0982480272
0,0,-0.09903692316672
0,0,-0.09980207292672
0,0,-0.10054316654592
0,0,-0.10125990496512
0,0,-0.101952
0,0,-0.10261917434112
0,0,-0.10326116155392
0,0,-0.10387770607872
0,0,-0.10446856323072
0,0,-0.1050334992
0,0,-0.10557229105152
0,0,-0.10608472672512
0,0,-0.10657060503552
0,0,-0.10702973567232
0,0,-0.1074619392
0,0,-0.10786704705792
0,0,-0.10824490156032
0,0,-0.10859535589632
0,0,-0.10891827412992
0,0,-0.1092135312
0,0,-0.10948101292032
0,0,-0.10972061597952
0,0,-0.10993224794112
0,0,-0.11011582724352
0,0,-0.1102712832
0,0,-0.11039855599872
0,0,-0.11049759670272
0,0,-0.11056836724992
0,0,-0.11061084045312
0,0,-0.110625
0,0,-0.11061084045312
0,0,-0.11056836724992
0,0,-0.11049759670272
0,0,-0.11039855599872
0,0,-0.1102712832
0,0,-0.11011582724352
0,0,-0.10993224794112
0,0,-0.10972061597952
0,0,-0.10948101292032
0,0,-0.1092135312
0,0,-0.10891827412992
0,0,-0.10859535589632
0,0,-0.10824490156032
0,0,-0.10786704705792
0,0,-0.1074619392
0,0,-0.10702973567232
0,0,-0.10657060503552
0,0,-0.10608472672512
0,0,-0.10557229105152
0,0,-0.1050334992
0,0,-0.10446856323072
0,0,-0.10387770607872
0,0,-0.10326116155392
0,0,-0.10261917434112
0,0,-0.101952
0,0,-0.10125990496512
0,0,-0.10054316654592
0,0,-0.0998020729267199
0,0,-0.0990369231667199
0,0,-0.0982480271999999
0,0,-0.0974357058355199
0,0,-0.0966002907571199
0,0,-0.0957421245235199
0,0,-0.0948615605683199
0,0,-0.0939589631999999
0,0,-0.0930347076019199
0,0,-0.0920891798323199
0,0,-0.0911227768243199
0,0,-0.0901359063859199
0,0,-0.0891289872
0,0,-0.0881024488243199
0,0,-0.08705673169152
0,0,-0.0859922871091199
0,0,-0.08490957725952
0,0,-0.0838090751999999
0,0,-0.0826912648627198
0,0,-0.0815566410547198
0,0,-0.0804057094579198
0,0,-0.0792389866291199
0,0,-0.0780569999999999
0,0,-0.0768602878771198
0,0,-0.0756493994419198
0,0,-0.0744248947507198
0,0,-0.0731873447347199
0,0,-0.0719373311999998
0,0,-0.0706754468275199
0,0,-0.0694022951731198
0,0,-0.0681184906675199
0,0,-0.0668246586163199
0,0,-0.0655214351999998
0,0,-0.0642094674739198
0,0,-0.0628894133683198
0,0,-0.0615619416883199
0,0,-0.0602277321139196
0,0,-0.0588874751999998
0,0,-0.0575418723763197
0,0,-0.0561916359475197
0,0,-0.0548374890931197
0,0,-0.0534801658675199
0,0,-0.0521204111999997
0,0,-0.0507589808947197
0,0,-0.0493966416307198
0,0,-0.0480341709619199
0,0,-0.0466723573171199
0,0,-0.0453119999999998
0,0,-0.0439539091891196
0,0,-0.0425989059379199
0,0,-0.0412478221747198
0,0,-0.0399015007027199
0,0,-0.0385607951999998
0,0,-0.0372265702195198
0,0,-0.0358997011891198
0,0,-0.0345810744115198
0,0,-0.03327158706432
0,0,-0.0319721471999996
0,0,-0.0306836737459198
0,0,-0.0294070965043195
0,0,-0.0281433561523196
0,0,-0.0268934042419196
0,0,-0.0256582031999998
0,0,-0.0244387263283196
0,0,-0.0232359578035196
0,0,-0.0220508926771196
0,0,-0.0208845368755196
0,0,-0.0197379071999997
0,0,-0.0186120313267198
0,0,-0.0175079478067197
0,0,-0.0164267060659197
0,0,-0.0153693664051196
0,0,-0.0143369999999997
0,0,-0.0133306889011197
0,0,-0.0123515260339197
0,0,-0.0114006151987195
0,0,-0.0104790710707198
0,0,-0.00958801919999974
0,0,-0.00872859601151956
0,0,-0.00790194880511988
0,0,-0.00710923575551951
0,0,-0.00635162591231964
0,0,-0.00563029919999967
0,0,-0.0049464464179196
0,0,-0.00430126924031974
0,0,-0.00369598021631977
0,0,-0.0031318027699197
0,0,-0.00260997119999953
0,0,-0.00213173068031957
0,0,-0.00169833725951982
0,0,-0.00131105786111965
0,0,-0.000971170283519692
0,0,-0.000679963199999627
0,0,-0.000438736158719786
0,0,-0.000248799582719498
0,0,-0.000111474769919775
0,0,-2.80938931195991e-05
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0.000518616000000024
0,0,0.001990656
0,0,0.00429429600000007
0,0,0.00731289600000001
0,0,0.0109350000000001
0,0,0.015054336
0,0,0.0195698160000001
0,0,0.024385536
0,0,0.0294107759999999
0,0,0.0345600000000001
0,0,0.0397528559999999
0,0,0.0449141760000001
0,0,0.049973976
0,0,0.0548674560000001
0,0,0.059535
0,0,0.0639221760000001
0,0,0.067979736
0,0,0.0716636160000001
0,0,0.074934936
0,0,0.07776
0,0,0.080110296
0,0,0.0819624960000001
0,0,0.083298456
0,0,0.084105216
0,0,0.084375
0,0,0.084105216
0,0,0.083298456
0,0,0.081962496
0,0,0.080110296
0,0,0.07776
0,0,0.074934936
0,0,0.0716636159999999
0,0,0.067979736
0,0,0.063922176
0,0,0.059535
0,0,0.0548674560000002
0,0,0.049973976
0,0,0.0449141760000001
0,0,0.039752856
0,0,0.03456
0,0,0.0294107759999999
0,0,0.0243855360000001
0,0,0.019569816
0,0,0.0150543360000001
0,0,0.0109349999999999
0,0,0.00731289599999998
0,0,0.00429429599999988
0,0,0.00199065599999994
0,0,0.000518615999999986
0,0,0
-1.19840000000006e-06,5.97602400000028e-06,2.98801200000014e-06
-4.78720000000001e-06,2.3808384e-05,1.1904192e-05
-1.07568000000002e-05,5.33539440000009e-05,2.66769720000004e-05
-1.90976e-05,9.44701440000002e-05,4.72350720000001e-05
-2.98000000000003e-05,0.000147015000000002,7.35075000000008e-05
-4.28544000000001e-05,0.000210847104,0.000105423552
-5.82512000000005e-05,0.000285825624000002,0.000142912812000001
-7.59808000000001e-05,0.000371810304000001,0.000185905152
-9.60335999999997e-05,0.000468661463999999,0.000234330731999999
-0.0001184,0.000576240000000001,0.00028812
